,date,age,city,state,threat_level,flee,body_camera,gender,race,armed,signs_of_mental_illness,Age_range,daysofweek,year,Median Income,share_white,share_black,share_native_american,share_asian,share_hispanic,percent_completed_hs,poverty_rate,month
776,2015-12-14,33,new orleans,LA,threat,not_fleeing,True,Male,B,unarmed,False,20 - 35,Monday,2015,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,December
777,2015-07-25,60,new orleans,LA,threat,flee,False,Male,W,armed,True,50 - 64,Saturday,2015,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,July
778,2015-04-28,21,new orleans,LA,threat,not_fleeing,True,Male,B,unarmed,False,20 - 35,Tuesday,2015,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,April
779,2015-03-20,63,new orleans,LA,threat,not_fleeing,False,Male,B,unarmed,True,50 - 64,Friday,2015,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,March
780,2015-01-07,37,new orleans,LA,threat,flee,True,Male,B,unarmed,False,36 - 49,Wednesday,2015,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,January
781,2014-05-29,17,new orleans,LA,threat,not_fleeing,False,Male,B,unarmed,False,13 - 19,Thursday,2014,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,May
782,2014-02-16,31,new orleans,LA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2014,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,February
783,2014-01-08,40,new orleans,LA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Wednesday,2014,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,January
784,2013-07-30,37,new orleans,LA,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Tuesday,2013,36792.0,0.33,0.59,0.0,0.03,0.05,85.2,27.0,July
785,2016-10-08,39,wetumka,OK,no_threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Saturday,2016,23200.0,0.54,0.05,0.37,0.0,0.04,74.4,27.0,October
786,2017-01-05,41,monteagle,TN,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Thursday,2017,39567.0,0.97,0.02,0.0,0.01,0.0,83.9,27.0,January
787,2018-10-13,27,fort smith,AR,no_threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Saturday,2018,35096.0,0.68,0.09,0.02,0.05,0.16,80.2,26.9,October
788,2018-10-12,27,fort smith,AR,no_threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Friday,2018,35096.0,0.68,0.09,0.02,0.05,0.16,80.2,26.9,October
789,2014-08-09,23,fort smith,AR,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Saturday,2014,35096.0,0.68,0.09,0.02,0.05,0.16,80.2,26.9,August
790,2016-06-01,51,berea,KY,threat,flee,False,Male,W,armed,False,50 - 64,Wednesday,2016,39906.0,0.91,0.04,0.01,0.01,0.03,86.5,26.9,June
791,2016-11-29,31,iva,SC,no_threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2016,23641.0,0.92,0.06,0.01,0.01,0.0,66.4,26.9,November
792,2014-07-22,37,st. george,SC,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Tuesday,2014,35031.0,0.51,0.47,0.0,0.01,0.01,80.7,26.9,July
793,2016-08-24,53,shelbyville,TN,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Wednesday,2016,30744.0,0.65,0.14,0.0,0.01,0.2,73.3,26.9,August
794,2015-10-30,29,mesquite,TX,threat,flee,False,Male,H,armed,False,20 - 35,Friday,2015,49604.0,0.5,0.19,0.01,0.03,0.27,80.7,26.9,October
795,2015-10-30,29,mesquite,TX,threat,flee,False,Male,H,armed,False,20 - 35,Friday,2015,49604.0,0.5,0.19,0.01,0.03,0.27,7.9,26.9,October
796,2017-06-04,66,campo,CA,threat,not_fleeing,False,Male,W,armed,True,Over 65,Sunday,2017,62652.87,0.18,0.07,0.01,0.11,0.34,75.8,26.8,June
797,2018-06-22,20,albany,NY,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Friday,2018,40949.0,0.57,0.3,0.0,0.05,0.08,89.6,26.8,June
798,2015-02-13,27,mclemoresville,TN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2015,41250.0,0.9,0.1,0.0,0.0,0.0,85.3,26.8,February
799,2014-01-02,35,hondo,TX,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2014,37341.0,0.53,0.05,0.0,0.01,0.41,73.8,26.8,January
800,2018-11-24,32,south salt lake,UT,threat,flee,False,Male,H,armed,True,20 - 35,Saturday,2018,37083.0,0.63,0.04,0.02,0.05,0.26,80.5,26.8,November
801,2018-06-17,44,south salt lake,UT,no_threat,not_fleeing,False,Male,H,armed,False,36 - 49,Sunday,2018,37083.0,0.63,0.04,0.02,0.05,0.26,80.5,26.8,June
802,2017-12-28,30,elkhart,IN,threat,flee,False,Male,B,unarmed,False,20 - 35,Thursday,2017,35371.0,0.62,0.15,0.01,0.01,0.21,77.6,26.7,December
803,2016-12-04,29,elkhart,IN,threat,flee,False,Male,B,unarmed,False,20 - 35,Sunday,2016,35371.0,0.62,0.15,0.01,0.01,0.21,77.6,26.7,December
804,2014-09-23,32,elkhart,IN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2014,35371.0,0.62,0.15,0.01,0.01,0.21,77.6,26.7,September
805,2014-01-15,22,elkhart,IN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2014,35371.0,0.62,0.15,0.01,0.01,0.21,77.6,26.7,January
806,2013-11-10,31,elkhart,IN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2013,35371.0,0.62,0.15,0.01,0.01,0.21,77.6,26.7,November
807,2013-09-01,27,elkhart,IN,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Sunday,2013,35371.0,0.62,0.15,0.01,0.01,0.21,77.6,26.7,September
808,2018-11-29,37,old town,ME,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Thursday,2018,31628.0,0.94,0.01,0.02,0.02,0.01,89.8,26.7,November
809,2013-10-09,28,old town,ME,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2013,31628.0,0.94,0.01,0.02,0.02,0.01,89.8,26.7,October
810,2014-08-11,52,canton,MS,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Monday,2014,39910.0,0.2,0.74,0.0,0.01,0.05,71.8,26.7,August
811,2018-03-21,18,littlefield,TX,threat,not_fleeing,False,Male,H,armed,False,13 - 19,Wednesday,2018,35642.0,0.55,0.05,0.0,0.0,0.4,75.3,26.7,March
812,2016-08-25,31,compton,CA,threat,flee,False,Male,B,unarmed,False,20 - 35,Thursday,2016,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,August
813,2016-08-25,32,compton,CA,no_threat,not_fleeing,False,Male,H,undetermined,False,20 - 35,Thursday,2016,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,August
814,2016-07-28,27,compton,CA,threat,flee,False,Male,B,unarmed,False,20 - 35,Thursday,2016,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,July
815,2014-12-31,34,compton,CA,threat,not_fleeing,False,Female,H,armed,True,20 - 35,Wednesday,2014,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,December
816,2014-06-24,24,compton,CA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2014,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,June
817,2013-08-28,17,compton,CA,threat,not_fleeing,False,Male,H,undetermined,False,13 - 19,Wednesday,2013,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,August
818,2013-07-25,42,compton,CA,threat,not_fleeing,False,Male,H,unarmed,False,36 - 49,Thursday,2013,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,July
819,2013-07-25,42,compton,CA,threat,not_fleeing,False,Male,H,undetermined,False,36 - 49,Thursday,2013,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,July
820,2013-06-27,22,compton,CA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2013,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,June
821,2013-05-23,27,compton,CA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2013,43507.0,0.21,0.26,0.01,0.0,0.52,60.1,26.6,May
822,2018-05-03,26,orosi,CA,threat,not_fleeing,False,Male,H,armed,True,20 - 35,Thursday,2018,62652.87,0.18,0.07,0.01,0.11,0.34,44.1,26.6,May
823,2014-03-09,60,lyerly,GA,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Sunday,2014,35000.0,0.97,0.01,0.0,0.01,0.01,78.6,26.6,March
824,2017-10-26,46,erie,PA,no_threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Thursday,2017,34253.0,0.75,0.17,0.0,0.01,0.07,86.9,26.6,October
825,2013-10-30,30,erie,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2013,34253.0,0.75,0.17,0.0,0.01,0.07,86.9,26.6,October
826,2018-12-09,24,savannah,GA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2018,36466.0,0.38,0.55,0.0,0.02,0.05,86.0,26.5,December
827,2018-07-27,60,savannah,GA,no_threat,not_fleeing,False,Female,B,unarmed,False,50 - 64,Friday,2018,36466.0,0.38,0.55,0.0,0.02,0.05,86.0,26.5,July
828,2015-10-27,25,savannah,GA,threat,not_fleeing,True,Male,B,unarmed,False,20 - 35,Tuesday,2015,36466.0,0.38,0.55,0.0,0.02,0.05,86.0,26.5,October
829,2014-09-18,29,savannah,GA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2014,36466.0,0.38,0.55,0.0,0.02,0.05,86.0,26.5,September
830,2013-09-14,56,savannah,GA,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Saturday,2013,36466.0,0.38,0.55,0.0,0.02,0.05,86.0,26.5,September
831,2013-01-11,34,savannah,GA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2013,36466.0,0.38,0.55,0.0,0.02,0.05,86.0,26.5,January
832,2014-05-30,61,hazard,KY,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Friday,2014,31714.0,0.93,0.06,0.0,0.01,0.0,78.1,26.5,May
833,2014-05-10,50,hazard,KY,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Saturday,2014,31714.0,0.93,0.06,0.0,0.01,0.0,78.1,26.5,May
834,2017-06-16,41,water valley,MS,threat,flee,False,Male,W,armed,False,36 - 49,Friday,2017,30218.0,0.57,0.42,0.0,0.0,0.01,77.3,26.5,June
835,2017-06-16,24,water valley,MS,no_threat,flee,False,Female,W,armed,False,20 - 35,Friday,2017,30218.0,0.57,0.42,0.0,0.0,0.01,77.3,26.5,June
836,2017-09-03,30,akron,OH,threat,not_fleeing,True,Male,W,armed,True,20 - 35,Sunday,2017,34512.0,0.64,0.32,0.0,0.02,0.02,86.3,26.5,September
837,2017-07-09,54,akron,OH,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Sunday,2017,34512.0,0.64,0.32,0.0,0.02,0.02,86.3,26.5,July
838,2016-09-18,61,akron,OH,no_threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Sunday,2016,34512.0,0.64,0.32,0.0,0.02,0.02,86.3,26.5,September
839,2015-10-05,32,akron,OH,no_threat,not_fleeing,False,Male,A,unarmed,False,20 - 35,Monday,2015,34512.0,0.64,0.32,0.0,0.02,0.02,86.3,26.5,October
840,2015-09-25,21,akron,OH,no_threat,flee,False,Male,W,armed,True,20 - 35,Friday,2015,34512.0,0.64,0.32,0.0,0.02,0.02,86.3,26.5,September
841,2014-11-03,29,akron,OH,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Monday,2014,34512.0,0.64,0.32,0.0,0.02,0.02,86.3,26.5,November
842,2013-05-16,64,akron,OH,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Thursday,2013,34512.0,0.64,0.32,0.0,0.02,0.02,86.3,26.5,May
843,2013-06-09,48,paden,OK,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2013,34167.0,0.76,0.05,0.17,0.0,0.02,84.1,26.5,June
844,2017-05-21,43,allentown,PA,threat,flee,False,Male,W,armed,False,36 - 49,Sunday,2017,36930.0,0.49,0.11,0.01,0.02,0.37,77.3,26.5,May
845,2015-02-23,42,allentown,PA,threat,flee,False,Male,W,armed,False,36 - 49,Monday,2015,36930.0,0.49,0.11,0.01,0.02,0.37,77.3,26.5,February
846,2013-02-21,44,allentown,PA,threat,not_fleeing,False,Male,H,armed,True,36 - 49,Thursday,2013,36930.0,0.49,0.11,0.01,0.02,0.37,77.3,26.5,February
847,2015-01-07,31,freeport,TX,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2015,32060.0,0.47,0.09,0.01,0.0,0.43,66.3,26.5,January
848,2013-10-01,20,freeport,TX,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Tuesday,2013,32060.0,0.47,0.09,0.01,0.0,0.43,66.3,26.5,October
849,2013-10-01,35,freeport,TX,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Tuesday,2013,32060.0,0.47,0.09,0.01,0.0,0.43,66.3,26.5,October
850,2015-07-29,53,logan,UT,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Wednesday,2015,36032.0,0.82,0.01,0.01,0.03,0.13,88.8,26.5,July
851,2017-12-05,24,bassett,VA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2017,26210.0,0.7,0.21,0.0,0.0,0.09,68.5,26.5,December
852,2018-08-03,49,trumann,AR,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Friday,2018,29303.0,0.9,0.07,0.0,0.0,0.03,77.2,26.4,August
853,2014-04-18,19,salton city,CA,threat,not_fleeing,False,Male,H,undetermined,False,13 - 19,Friday,2014,62652.87,0.18,0.07,0.01,0.11,0.34,68.5,26.4,April
854,2017-11-30,32,hendersonville,NC,no_threat,flee,False,Male,B,unarmed,False,20 - 35,Thursday,2017,33937.0,0.77,0.09,0.0,0.01,0.13,85.8,26.4,November
855,2014-07-13,46,hendersonville,NC,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2014,33937.0,0.77,0.09,0.0,0.01,0.13,85.8,26.4,July
856,2018-08-20,36,philadelphia,PA,threat,flee,False,Male,B,unarmed,False,36 - 49,Monday,2018,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,August
857,2018-08-09,48,philadelphia,PA,threat,flee,False,Male,B,unarmed,False,36 - 49,Thursday,2018,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,August
858,2018-08-06,59,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Monday,2018,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,August
859,2017-12-27,25,philadelphia,PA,threat,flee,False,Male,B,unarmed,False,20 - 35,Wednesday,2017,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,December
860,2017-08-11,31,philadelphia,PA,no_threat,not_fleeing,False,Male,B,unarmed,True,20 - 35,Friday,2017,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,August
861,2017-06-08,30,philadelphia,PA,no_threat,flee,False,Male,B,unarmed,False,20 - 35,Thursday,2017,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,June
862,2017-05-12,51,philadelphia,PA,no_threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Friday,2017,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,May
863,2016-12-12,28,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Monday,2016,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,December
864,2016-11-07,31,philadelphia,PA,threat,flee,False,Male,B,unarmed,False,20 - 35,Monday,2016,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,November
865,2016-09-28,32,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2016,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,September
866,2016-09-17,25,philadelphia,PA,threat,flee,False,Male,B,unarmed,False,20 - 35,Saturday,2016,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,September
867,2016-05-04,52,philadelphia,PA,no_threat,not_fleeing,False,Male,W,armed,False,50 - 64,Wednesday,2016,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,May
868,2016-04-09,19,philadelphia,PA,threat,flee,False,Male,B,unarmed,False,13 - 19,Saturday,2016,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,April
869,2015-07-22,27,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2015,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,July
870,2014-12-15,26,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Monday,2014,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,December
871,2014-08-19,29,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2014,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,August
872,2013-08-20,19,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,13 - 19,Tuesday,2013,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,August
873,2013-07-22,21,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Monday,2013,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,July
874,2013-05-29,22,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2013,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,May
875,2013-05-22,35,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2013,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,May
876,2013-03-07,32,philadelphia,PA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2013,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,March
877,2013-01-04,47,philadelphia,PA,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Friday,2013,38253.0,0.4,0.42,0.0,0.06,0.12,82.0,26.4,January
878,2015-03-11,54,bay minette,AL,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Wednesday,2015,31576.0,0.6,0.36,0.01,0.01,0.02,79.1,26.3,March
879,2015-09-14,25,princeton,KY,threat,flee,False,Male,B,unarmed,False,20 - 35,Monday,2015,37500.0,0.9,0.09,0.0,0.0,0.01,86.9,26.3,September
880,2014-07-11,67,princeton,KY,threat,not_fleeing,False,Male,W,armed,False,Over 65,Friday,2014,37500.0,0.9,0.09,0.0,0.0,0.01,86.9,26.3,July
881,2014-04-14,45,corinth,MS,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Monday,2014,31800.0,0.72,0.23,0.0,0.0,0.05,80.3,26.3,April
882,2016-02-13,24,beckville,TX,no_threat,flee,False,Male,B,unarmed,False,20 - 35,Saturday,2016,37917.0,0.64,0.23,0.0,0.0,0.13,77.1,26.3,February
883,2014-10-28,37,bedford,VA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2014,35049.0,0.95,0.2,0.0,0.01,0.02,82.6,26.3,October
884,2014-10-28,37,bedford,VA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2014,61867.68,0.77,0.2,0.0,0.01,0.02,84.88,26.3,October
885,2014-07-30,32,bedford,VA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2014,35049.0,0.95,0.2,0.0,0.01,0.02,82.6,26.3,July
886,2014-07-30,32,bedford,VA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2014,61867.68,0.77,0.2,0.0,0.01,0.02,84.88,26.3,July
887,2018-06-29,36,russellville,AR,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Friday,2018,35541.0,0.81,0.05,0.01,0.02,0.11,81.3,26.2,June
888,2014-10-25,27,russellville,AR,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Saturday,2014,35541.0,0.81,0.05,0.01,0.02,0.11,81.3,26.2,October
889,2018-03-30,42,atwater,CA,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Friday,2018,41414.0,0.51,0.03,0.01,0.04,0.41,72.5,26.2,March
890,2017-10-16,18,atwater,CA,threat,not_fleeing,False,Male,H,armed,False,13 - 19,Monday,2017,41414.0,0.51,0.03,0.01,0.04,0.41,72.5,26.2,October
891,2015-07-06,42,atwater,CA,threat,flee,False,Male,H,armed,False,36 - 49,Monday,2015,41414.0,0.51,0.03,0.01,0.04,0.41,72.5,26.2,July
892,2018-07-11,34,los banos,CA,no_threat,not_fleeing,False,Male,H,armed,False,20 - 35,Wednesday,2018,44292.0,0.45,0.03,0.01,0.02,0.49,66.8,26.2,July
893,2017-07-31,39,los banos,CA,threat,not_fleeing,False,Male,H,armed,True,36 - 49,Monday,2017,44292.0,0.45,0.03,0.01,0.02,0.49,66.8,26.2,July
894,2015-12-01,23,bangor,ME,threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2015,35674.0,0.93,0.02,0.01,0.02,0.02,91.4,26.2,December
895,2016-12-31,33,mankato,MN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Saturday,2016,41425.0,0.9,0.04,0.0,0.03,0.03,94.1,26.2,December
896,2013-01-17,83,mankato,MN,threat,not_fleeing,False,Male,W,armed,True,Over 65,Thursday,2013,41425.0,0.9,0.04,0.0,0.03,0.03,94.1,26.2,January
897,2017-08-21,42,morganton,NC,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Monday,2017,36906.0,0.69,0.12,0.01,0.02,0.16,77.8,26.2,August
898,2015-04-28,58,mansfield,OH,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Tuesday,2015,32148.0,0.74,0.23,0.0,0.01,0.02,82.6,26.2,April
899,2014-09-22,39,mansfield,OH,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Monday,2014,32148.0,0.74,0.23,0.0,0.01,0.02,82.6,26.2,September
900,2013-07-16,68,oil city,PA,threat,not_fleeing,False,Female,W,armed,True,Over 65,Tuesday,2013,34203.0,0.97,0.02,0.0,0.0,0.01,90.2,26.2,July
901,2015-08-25,34,west chester,PA,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2015,47042.0,0.75,0.11,0.0,0.01,0.13,91.3,26.2,August
902,2014-03-05,23,labelle,FL,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Wednesday,2014,40268.0,0.55,0.07,0.0,0.0,0.38,66.7,26.1,March
903,2014-12-09,84,lake station,IN,threat,not_fleeing,False,Male,W,armed,False,Over 65,Tuesday,2014,39309.0,0.72,0.03,0.0,0.0,0.25,78.5,26.1,December
904,2014-12-09,84,lake station,IN,threat,not_fleeing,False,Male,W,armed,False,Over 65,Tuesday,2014,39309.0,0.72,0.03,0.0,0.0,0.25,78.5,26.1,December
905,2016-04-17,37,troy,NY,threat,flee,False,Male,B,unarmed,False,36 - 49,Sunday,2016,38954.0,0.73,0.16,0.0,0.03,0.08,84.7,26.1,April
906,2015-08-22,39,troy,NY,threat,flee,False,Male,B,unarmed,False,36 - 49,Saturday,2015,38954.0,0.73,0.16,0.0,0.03,0.08,84.7,26.1,August
907,2016-09-16,29,winooski,VT,no_threat,flee,True,Male,N,unarmed,False,20 - 35,Friday,2016,45974.0,0.85,0.07,0.0,0.06,0.02,85.0,26.1,September
908,2015-07-02,59,meadow bridge,WV,threat,not_fleeing,False,Male,B,unarmed,True,50 - 64,Thursday,2015,35192.0,1.0,0.0,0.0,0.0,0.0,70.4,26.1,July
909,2016-12-20,31,hemet,CA,no_threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2016,33989.0,0.59,0.06,0.01,0.03,0.31,79.5,26.0,December
910,2015-12-21,34,hemet,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Monday,2015,33989.0,0.59,0.06,0.01,0.03,0.31,79.5,26.0,December
911,2015-08-12,27,hemet,CA,threat,flee,False,Male,H,armed,False,20 - 35,Wednesday,2015,33989.0,0.59,0.06,0.01,0.03,0.31,79.5,26.0,August
912,2015-04-17,29,hemet,CA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Friday,2015,33989.0,0.59,0.06,0.01,0.03,0.31,79.5,26.0,April
913,2015-01-21,36,hemet,CA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Wednesday,2015,33989.0,0.59,0.06,0.01,0.03,0.31,79.5,26.0,January
914,2014-11-08,27,hemet,CA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Saturday,2014,33989.0,0.59,0.06,0.01,0.03,0.31,79.5,26.0,November
915,2013-06-26,30,hemet,CA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2013,33989.0,0.59,0.06,0.01,0.03,0.31,79.5,26.0,June
916,2018-10-02,36,victorville,CA,threat,not_fleeing,False,Female,B,unarmed,False,36 - 49,Tuesday,2018,45894.0,0.42,0.14,0.01,0.03,0.4,78.3,26.0,October
917,2014-01-12,32,victorville,CA,threat,not_fleeing,False,Male,H,unarmed,False,20 - 35,Sunday,2014,45894.0,0.42,0.14,0.01,0.03,0.4,78.3,26.0,January
918,2017-05-03,18,grand rapids,MI,threat,not_fleeing,True,Male,B,unarmed,False,13 - 19,Wednesday,2017,40355.0,0.62,0.2,0.01,0.02,0.15,85.1,26.0,May
919,2017-07-21,42,mission,TX,threat,flee,False,Male,H,armed,False,36 - 49,Friday,2017,41818.0,0.51,0.0,0.0,0.01,0.48,71.9,26.0,July
920,2016-02-22,38,mission,TX,no_threat,flee,False,Male,W,armed,True,36 - 49,Monday,2016,41818.0,0.51,0.0,0.0,0.01,0.48,71.9,26.0,February
921,2015-04-20,25,mission,TX,no_threat,not_fleeing,False,Male,H,armed,False,20 - 35,Monday,2015,41818.0,0.51,0.0,0.0,0.01,0.48,71.9,26.0,April
922,2014-11-16,37,deming,WA,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Sunday,2014,59315.28,0.7,0.05,0.01,0.07,0.15,61.0,26.0,November
923,2015-07-16,29,opp,AL,threat,flee,False,Male,W,armed,False,20 - 35,Thursday,2015,34695.0,0.81,0.17,0.01,0.0,0.01,77.4,25.9,July
924,2013-01-29,31,section,AL,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2013,30278.0,0.96,0.0,0.02,0.01,0.01,76.6,25.9,January
925,2017-02-15,33,cape girardeau,MO,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2017,40107.0,0.82,0.13,0.0,0.02,0.03,88.7,25.9,February
926,2013-07-21,28,wilson,NC,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2013,38497.0,0.43,0.47,0.0,0.01,0.09,80.1,25.9,July
927,2015-10-20,40,truth or consequences,NM,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Tuesday,2015,26877.0,0.73,0.01,0.02,0.0,0.24,82.2,25.9,October
928,2017-02-23,54,fairfax,OK,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Thursday,2017,31406.0,0.66,0.02,0.3,0.0,0.02,83.8,25.9,February
929,2017-12-01,33,york,SC,no_threat,not_fleeing,True,Male,W,armed,False,20 - 35,Friday,2017,38814.0,0.53,0.38,0.01,0.01,0.07,76.5,25.9,December
